idx,title,etc,description,title_en,description_en,rating,review_sadness,review_joy,review_fear,review_disgust,review_anger,url
617,미스테리어스 스킨(Mysterious Skin),Drama,"어릴 적 기억의 일부를 잃은 ‘브라이언’은 기억을 되찾기 위해 계속 노력하지만 좀처럼 떠오르지 않는다. 갈수록 선명해지는 의문의 잔상들로 괴로워하던 브라이언은 당시 자신이 외계인들에게 납치당했고, 그 결과 기억상실증이 생겼다고 믿기 시작한다. 결국, 브라이언은 같은 야구팀 멤버였던 ‘닐’도 그날 그곳에 함께 있었다는 것을 기억해내고, 사라진 기억에 대한 키를 쥐고 있을지도 모르는 닐을 찾아 나서는데…",Mysterious Skin,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",7,0.513364,0.247455,0.020908,0.184732,0.165714,https://whatdoido.kro.kr/movie/617.jpg
618,패튼 대전차 군단(Patton),Biography Drama War,2차대전 당시 실존인물인 패튼 장군의 일대기를 다루고 있다. 1943년 패튼 장군은 영국의 몽고메리 장군을 지원하기 위해 이탈리아에 배치된다. 그러나 패튼은 독단적으로 팔레보에 진격해 이를 탈환한다. 그리고 난공불락의 요세인 메시나까지 탈환하지만 불미스러운 일에 연루돼 해임되고 만다. 그뒤 다시 전장에 나선 패튼은 불가능한 작전인 바스톤 탈환에 투입되고...,Patton,The World War II phase of the career of controversial American general George S. Patton.,10,0.035882,0.720668,0.035967,0.175819,0.045356,https://whatdoido.kro.kr/movie/618.jpg
619,필라델피아 스토리(The Philadelphia Story),Comedy Romance,남편의 바람기 때문에 이혼을 하고 두 번째 결혼을 앞두고 있는 상류층 여인 트레이시. 그러나 전남편인 덱스터는 아직 그녀를 사랑하고 있다. 덱스터는 스파이 매거진이 트레이시 아버지의 연애사건을 폭로하려는 걸 알고 이를 막기 위해 기자 마이크의 도움을 구하는데...,The Philadelphia Story,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",4,0.136368,0.159914,0.21729,0.367761,0.415024,https://whatdoido.kro.kr/movie/619.jpg
620,페이퍼 문 (Paper Moon),Comedy Crime Drama,"《페이퍼 문》은 미국에서 제작된 피터 보그다노비치 감독의 1973년 코미디, 드라마 영화이다. 1971년 소설 애디 프레이의 대본을 각색한 영화이다. 라이언 오닐 등이 주연으로 출연하였고 피터 보그다노비치 등이 제작에 참여하였다.",Paper Moon,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.",9,0.458454,0.690498,0.49344,0.090776,0.049775,https://whatdoido.kro.kr/movie/620.jpg
621,줄루(Zulu),Drama History War,영국 식민지인 1879년 남아프리카에서 영국군 1개 연대가 줄루족에 의해 전멸되면서 전쟁이 시작된다. 4천여 명의 줄루족 정예부대의 다음 목표는 백여 명 밖에 되지 않는 영국군 전초부대. 두 명의 장교가 인솔하고 있는 이 부대는 거침없이 밀고 들어오는 줄루족에 맞서 목숨을 건 대결을 펼친다.,Zulu,Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.,10,0.183529,0.715039,0.061176,0.010289,0.047185,https://whatdoido.kro.kr/movie/621.jpg
622,키드(The Kid),Comedy Drama Family,"미소, 어쩌면 눈물 한 방울이 있는 영화. 영화 는 이런 자막으로부터 시작한다. 떠돌이 찰리는 길거리에서 발견한 갓난아기에게 존이란 이름을 붙여 정성스레 키운다. 다섯살이 된 존은 돌팔매질로 동네 유리를 깨고 찰리는 존이 깬 유리를 갈아끼우며 생계를 유지한다. 어느 날 보육원 원장에게 존을 빼앗긴 찰리는 시름에 젖지만 존은 엄마를 만난 뒤 찰리를 다시 찾아온다.",The Kid,"The Tramp cares for an abandoned child, but events put that relationship in jeopardy.",9,0.151353,0.605461,0.259621,0.021411,0.047507,https://whatdoido.kro.kr/movie/622.jpg
623,핑크(Pink),Drama Thriller,"Pink는 Aniruddha Roy Chowdhury가 감독하고 Shoojit Sircar, Ritesh Shah 및 Aniruddha Roy Chowdhury가 각본을 맡은 2016 인도 힌디어 법률 드라마 소셜 스릴러 영화입니다.",Pink,"When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names.",10,0.119855,0.736196,0.009479,0.114858,0.041327,https://whatdoido.kro.kr/movie/623.jpg
624,Dead Man's Shoes,Crime Drama Thriller,"Dead Man 's Shoes는 셰인 메도우가 감독 한 2004 년 영국 심리 스릴러 영화로, 주연을 맡은 폴 프레이저와 패디 콘시 딘과 공동 집필했다. 이 영화는 Toby Kebbell, Gary Stretch 및 Stuart Wolfenden이 공동 출연합니다.",Dead Man's Shoes,A disaffected soldier returns to his hometown to get even with the thugs who brutalized his mentally-challenged brother years ago.,10,0.026776,0.914806,0.009588,0.009218,0.042168,https://whatdoido.kro.kr/movie/624.jpg
625,웨이킹 라이프(Waking Life),Animation Drama Fantasy,"한 젊은이가 있다. 그는 자신이 죽었는지 살았는지, 자신이 있는 곳이 꿈인지 현실인지 확신하지 못한다. 꿈이란 현실로부터의 탈주인가 아니면 현실 자체인가, 자신이 지금 몽유병 상태에 있는 건지, 아니면 꿈 속에서 헤매고 있는 것인지 혼돈스럽기만 하다.그렇기 때문에 그는 숱한 사람들을 만나면서 삶과 죽음과 꿈에 관한 이야기를 듣는다. 그들은 삶과 자아의 의미, 영혼과 전생의 존재 여부에 대해 자신들의 견해를 털어놓는다. 그 중에는 혼돈스러운 세상에서 자신의 목소리를 내기 위해 스스로 몸에 불을 질로 분신하는 사람도 있고, 괴한을 만난 이후 총을 소지하게 된 한 남자가 오발로 살인을 하기도 한다. 청년은 기억하지 못하는 사람들이 그를 알아보기도 하고, 우연히 스치며 알게 된 사람들이 그를 기억하지 못하기도 한다. 스위치를 내려도 꺼지지 않는 조명, 시간을 읽을 수 없는 시계 등 청년이 목격하는 상황은 혼란스럽기만 하다. 그런 가운데서 그는 깨어있는 삶과 꿈 사이의 어떤 절대적인 차이를 발견하고자 사람들과 대화를 지속해나간다.",Waking Life,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.,1,0.749061,0.042169,0.314842,0.02311,0.107272,https://whatdoido.kro.kr/movie/625.jpg
626,우리 생애 최고의 해(The Best Years of Our Lives),Drama Romance War,"2차 세계대전에서 돌아온 미국 군인인 프레드, 호머, 알 3명이 일상적 삶에 적응하면서 겪는 문제를 그린 사회심리 드라마. 계층과 세대가 다른 이들 3명을 통해 전후 미국 사회의 모습을 깊이있게 담았다. 47년 아카데미 작품상 수상작",The Best Years of Our Lives,Three World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.,10,0.047181,0.912728,0.007592,0.014068,0.021551,https://whatdoido.kro.kr/movie/626.jpg
627,안드레이 루블료프(Andrei Rublev),Biography Drama History,"때는 15세기, 몽골 제국의 침략을 받은 러시아이다. 성직자이며 성화를 그리는 화가인 안드레이 루블료프는 전쟁으로 황폐해진 세상을 떠돌면서 침입자 치하에 놓인 러시아의 야만스러움과 이교도 의식을 목격하게 된다. 그의 앞에는 예술가가 현실에 참여해야 하는가, 아니면 오로지 그것을 기록해야 할 것인가의 선택의 기로가 놓여 있는데...",Andrei Rublev,"The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev.",10,0.097855,0.715891,0.134157,0.043675,0.060963,https://whatdoido.kro.kr/movie/627.jpg
628,긴 이별(The Long Goodbye),Comedy Crime Drama,줄담배를 피우고 신랄한 눈을 가진 필립 마로우는 LA 부터 티후아나 경계까지 운전하고 갔다가 돌아온다. 그의 집이 그를 잡으러 온 경찰들에 의해 점거당한 것. 이유는 그가 그의 절친한 친구의 아내를 죽였다는 것이다. 나중에 마로우는 석방되지만 그의 친구는 멕시코에서 자살하고 만다. 한 젊고 아름다운 여자가 그를 숨겨주지만 곧 그녀의 알콜중독자 남편에게 발각된다.,The Long Goodbye,"Private investigator Philip Marlowe helps a friend out of a jam, but in doing so gets implicated in his wife's murder.",2,0.567882,0.066326,0.023526,0.386302,0.203296,https://whatdoido.kro.kr/movie/628.jpg
629,위드네일과 나 (Withnail and I),Comedy Drama,"위드 네일과 나는 브루스 로빈슨이 각본하고 감독 한 1987 년 영국 흑인 코미디 영화입니다. 1960 년대 후반 런던에서의 로빈슨의 삶을 느슨하게 기반으로 한이 음모는 1969 년 캠든 타운에서 아파트를 공유하는 실업자 배우 위드 네일과 ""나""를 따릅니다.",Withnail & I,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.",8,0.591375,0.201558,0.202191,0.147447,0.020036,https://whatdoido.kro.kr/movie/629.jpg
630,프릭스(Freaks),Drama Horror,"인간을 위협하는 '프릭스'의 출현으로 공포에 빠진 도시.불안에 휩싸인 아빠 ‘헨리’(에밀 허쉬)는 7살 딸 ‘클로이’(렉시 콜커)를 안전하게 지킨다며 밀폐된 집에서 철저히 외부와 차단시킨다. 클로이는 바깥 세상이 궁금하지만 아빠는 꼭꼭 숨어 있지 않으면 놈들이 우리를 죽일 꺼라고 겁을 준다. 어느 날, 신비한 음악소리와 함께 아이스크림 트럭이 집 앞에 나타나고, 아이스크림이 너무 먹고 싶은 클로이는 두려움과 설레임을 안고 아빠 몰래 문 밖을 나선다. 어딘지 수상한 분위기의 '미스터 스노우 콘'(브루스 던)은 자신과 함께 있으면 안전하다면서 클로이를 안심시키는데…세상이 정말 위험한 걸까? 아니면 아빠가 이상한 걸까?",Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",10,0.093559,0.854284,0.011343,0.04053,0.013515,https://whatdoido.kro.kr/movie/630.jpg
631,전사의 후예(Once Were Warriors),Crime Drama,"호전적인 성격과 탄탄한 근육의 제이크는 아내인 베스에겐 그 무엇보다도 소중하고 사랑스런 남편이다. 그리고 이들은 다섯 아이들의 부모이기도 하다. 그러나 제이크의 실직, 도박, 폭음 그리고 야수적인 폭력은 베스의 영혼을 갈갈이 좀먹기 시작한다. 백인 우위의 사회에서 하층계급으로 전락하여 빈곤에 허덕이는 마오리족의 운명을 타고난 베스에게 희망이란 사치스런 단어에 불과하다. 그래서, 베스는 가정을 지키기 위해 자신 앞에 던져진 현실을 외면하려 애쓴다. 그런 그녀 앞에 가정의 희망이었던 큰 딸 그레이스의 죽음이 찾아온다. 베스는 자신의 사랑하는 아이들과 자신의 삶을 지키기 위해 무겁고 어두운 삶과의 싸움을 시작한다.",Once Were Warriors,A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.,10,0.197423,0.661883,0.009018,0.012526,0.134579,https://whatdoido.kro.kr/movie/631.jpg
632,분노의 포도(The Grapes of Wrath),Drama History,"1940~50년대 아카데미상을 수상한 할리우드 고전 걸작 시리즈 첫편. 일반 할리우드 오락영화와는 다른 세계관과 미국식 자본주의의 문제점을 적나라하게 보여주는 사회적 비극물. 1940년 존 포드 감독이 제작해 미국 영화사상 사회적 다큐멘터리로서 최고의 완성도를 이룩한 명작으로 꼽힌다. 시대는 미국의 경제공황기. 감옥에서 나온 탐은 고향으로 돌아가는 길에 저당잡힌 집과 농장, 트랙터에 밀려 일과 가정을 잃은 사람들을 목격하게 된다. 일자리와 먹을것을 찾던 탐의 가족은 캘리포니아로 가지만 그곳 역시 굶주림과 실업으로 떠도는 이들에게는 낯선 땅이기만 하다는 것을 절감하게 된다.",The Grapes of Wrath,"A poor Midwest family is forced off their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression.",9,0.180891,0.686632,0.088699,0.062571,0.088929,https://whatdoido.kro.kr/movie/632.jpg
633,액트 오브 킬링(The Killing),Crime Drama Film-Noir,"가해자가 승리한 세상! 윤리와 도덕의 진공상태에서 벌어지는 파국과 갈등! 1965년 인도네시아, 쿠데타 당시 군은 ‘반공’을 명분으로 100만 명이 넘는 공산주의자, 지식인, 중국인들을 비밀리에 살해했다. 40년의 세월이 흐른 현재, 대학살을 주도한 암살단의 주범 '안와르 콩고’는 국민영웅으로 추대 받으며 호화스런 생활을 누리고 있다. 그러던 어느 날, 자신들의 ‘위대한’ 살인의 업적을 영화로 만들자는 제안이 들어온다. “당신이 저지른 학살을, 다시 재연해보지 않겠습니까?” 대학살의 리더 안와르 콩고와 그의 친구들은 들뜬 맘으로 직접 시나리오를 쓰고 연기도 하며 자랑스럽게 살인의 재연에 몰두한다. 하지만 촬영이 진행되면서 대학살의 기억은 그들에게 낯선 공포와 악몽에 시달리게 하고, 영화는 예기치 못한 반전을 맞는다. 전대미문의 방법으로 인간의 도덕성을 뒤흔드는 충격의 다큐멘터리!",The Killing,Crook Johnny Clay assembles a five man team to plan and execute a daring race-track robbery.,9,0.054456,0.569277,0.13138,0.115376,0.036951,https://whatdoido.kro.kr/movie/633.jpg
